locus_tag,GOs
XNR_RS25625,negative regulation of macromolecule metabolic process
XNR_RS25625,negative regulation of gene expression
XNR_RS25625,regulation of nucleobase-containing compound metabolic process
XNR_RS25625,regulation of metabolic process
XNR_RS25625,regulation of cellular metabolic process
XNR_RS25625,negative regulation of cellular metabolic process
XNR_RS25625,regulation of cellular biosynthetic process
XNR_RS25625,negative regulation of cellular biosynthetic process
XNR_RS25625,negative regulation of DNA-templated transcription
XNR_RS25625,negative regulation of nucleobase-containing compound metabolic process
XNR_RS25625,negative regulation of biological process
XNR_RS25625,negative regulation of cellular process
XNR_RS25625,regulation of biological process
XNR_RS25625,regulation of cellular process
XNR_RS25625,regulation of nitrogen compound metabolic process
XNR_RS25625,negative regulation of nitrogen compound metabolic process
XNR_RS25625,regulation of RNA metabolic process
XNR_RS25625,negative regulation of RNA metabolic process
XNR_RS25625,regulation of macromolecule metabolic process
XNR_RS25625,biological regulation
XNR_RS25625,regulation of primary metabolic process
XNR_RS25625,organic cyclic compound binding
XNR_RS25625,transcription regulator activity
XNR_RS25625,heterocyclic compound binding
XNR_RS25625,negative regulation of RNA biosynthetic process
XNR_RS25625,obsolete regulation of nucleic acid-templated transcription
XNR_RS25625,obsolete negative regulation of nucleic acid-templated transcription
XNR_RS25625,obsolete regulation of cellular macromolecule biosynthetic process
XNR_RS25625,obsolete negative regulation of cellular macromolecule biosynthetic process
XNR_RS25625,regulation of RNA biosynthetic process
XNR_RS25630,sulfur amino acid metabolic process
XNR_RS25630,sulfur amino acid biosynthetic process
XNR_RS25630,molecular_function
XNR_RS25630,catalytic activity
XNR_RS25630,cellular_component
XNR_RS25630,cell wall
XNR_RS25630,intracellular anatomical structure
XNR_RS25630,obsolete cell
XNR_RS25630,cytoplasm
XNR_RS25630,cytosol
XNR_RS25630,plasma membrane
XNR_RS25630,organic acid metabolic process
XNR_RS25630,amino acid metabolic process
XNR_RS25630,methionine metabolic process
XNR_RS25630,sulfur compound metabolic process
XNR_RS25630,nitrogen compound metabolic process
XNR_RS25630,biological_process
XNR_RS25630,metabolic process
XNR_RS25630,methyltransferase activity
XNR_RS25630,S-methyltransferase activity
XNR_RS25630,amino acid biosynthetic process
XNR_RS25630,methionine synthase activity
XNR_RS25630,biosynthetic process
XNR_RS25630,aspartate family amino acid metabolic process
XNR_RS25630,aspartate family amino acid biosynthetic process
XNR_RS25630,methionine biosynthetic process
XNR_RS25630,cellular process
XNR_RS25630,membrane
XNR_RS25630,organic acid biosynthetic process
XNR_RS25630,transferase activity
XNR_RS25630,"transferase activity, transferring one-carbon groups"
XNR_RS25630,carboxylic acid metabolic process
XNR_RS25630,external encapsulating structure
XNR_RS25630,methylation
XNR_RS25630,5-methyltetrahydrofolate-dependent methyltransferase activity
XNR_RS25630,oxoacid metabolic process
XNR_RS25630,cellular metabolic process
XNR_RS25630,primary metabolic process
XNR_RS25630,cellular biosynthetic process
XNR_RS25630,sulfur compound biosynthetic process
XNR_RS25630,small molecule metabolic process
XNR_RS25630,small molecule biosynthetic process
XNR_RS25630,obsolete intracellular part
XNR_RS25630,obsolete cytoplasmic part
XNR_RS25630,obsolete cell part
XNR_RS25630,carboxylic acid biosynthetic process
XNR_RS25630,organic substance metabolic process
XNR_RS25630,cell periphery
XNR_RS25630,organonitrogen compound metabolic process
XNR_RS25630,organonitrogen compound biosynthetic process
XNR_RS25630,organic substance biosynthetic process
XNR_RS25630,alpha-amino acid metabolic process
XNR_RS25630,alpha-amino acid biosynthetic process
XNR_RS25635,
XNR_RS25640,
XNR_RS25645,
XNR_RS25650,
XNR_RS25655,
XNR_RS25660,RNA methylation
XNR_RS25660,molecular_function
XNR_RS25660,catalytic activity
XNR_RS25660,cellular_component
XNR_RS25660,intracellular anatomical structure
XNR_RS25660,obsolete cell
XNR_RS25660,cytoplasm
XNR_RS25660,plasma membrane
XNR_RS25660,nucleobase-containing compound metabolic process
XNR_RS25660,RNA processing
XNR_RS25660,tRNA metabolic process
XNR_RS25660,tRNA modification
XNR_RS25660,cellular aromatic compound metabolic process
XNR_RS25660,nitrogen compound metabolic process
XNR_RS25660,tRNA processing
XNR_RS25660,biological_process
XNR_RS25660,metabolic process
XNR_RS25660,methyltransferase activity
XNR_RS25660,RNA methyltransferase activity
XNR_RS25660,tRNA methyltransferase activity
XNR_RS25660,S-adenosylmethionine-dependent methyltransferase activity
XNR_RS25660,RNA modification
XNR_RS25660,cellular process
XNR_RS25660,gene expression
XNR_RS25660,membrane
XNR_RS25660,RNA metabolic process
XNR_RS25660,tRNA (adenine) methyltransferase activity
XNR_RS25660,tRNA (adenine-N1)-methyltransferase activity
XNR_RS25660,transferase activity
XNR_RS25660,"transferase activity, transferring one-carbon groups"
XNR_RS25660,tRNA methylation
XNR_RS25660,tRNA (m1A) methyltransferase complex
XNR_RS25660,methylation
XNR_RS25660,protein-containing complex
XNR_RS25660,ncRNA processing
XNR_RS25660,cellular nitrogen compound metabolic process
XNR_RS25660,ncRNA metabolic process
XNR_RS25660,methyltransferase complex
XNR_RS25660,macromolecule metabolic process
XNR_RS25660,macromolecule modification
XNR_RS25660,macromolecule methylation
XNR_RS25660,tRNA methyltransferase complex
XNR_RS25660,cellular metabolic process
XNR_RS25660,primary metabolic process
XNR_RS25660,obsolete cellular macromolecule metabolic process
XNR_RS25660,obsolete intracellular part
XNR_RS25660,obsolete cytoplasmic part
XNR_RS25660,obsolete cell part
XNR_RS25660,heterocycle metabolic process
XNR_RS25660,organic substance metabolic process
XNR_RS25660,cell periphery
XNR_RS25660,nucleic acid metabolic process
XNR_RS25660,"catalytic activity, acting on RNA"
XNR_RS25660,"catalytic activity, acting on a tRNA"
XNR_RS25660,organic cyclic compound metabolic process
XNR_RS25660,catalytic complex
XNR_RS25660,transferase complex
XNR_RS25665,
XNR_RS25670,
XNR_RS25675,response to reactive oxygen species
XNR_RS25675,proteasome complex
XNR_RS25675,molecular_function
XNR_RS25675,catalytic activity
XNR_RS25675,binding
XNR_RS25675,protein binding
XNR_RS25675,cellular_component
XNR_RS25675,cell wall
XNR_RS25675,intracellular anatomical structure
XNR_RS25675,obsolete cell
XNR_RS25675,plasma membrane
XNR_RS25675,proteolysis
XNR_RS25675,nitrogen compound metabolic process
XNR_RS25675,response to stress
XNR_RS25675,response to oxidative stress
XNR_RS25675,biological_process
XNR_RS25675,metabolic process
XNR_RS25675,catabolic process
XNR_RS25675,macromolecule catabolic process
XNR_RS25675,obsolete pathogenesis
XNR_RS25675,cellular process
XNR_RS25675,response to inorganic substance
XNR_RS25675,proteasomal protein catabolic process
XNR_RS25675,proteasomal ubiquitin-independent protein catabolic process
XNR_RS25675,membrane
XNR_RS25675,pyrophosphatase activity
XNR_RS25675,hydrolase activity
XNR_RS25675,"hydrolase activity, acting on acid anhydrides"
XNR_RS25675,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
XNR_RS25675,ATP hydrolysis activity
XNR_RS25675,ribonucleoside triphosphate phosphatase activity
XNR_RS25675,protein metabolic process
XNR_RS25675,modification-dependent protein catabolic process
XNR_RS25675,proteasome-activating nucleotidase complex
XNR_RS25675,proteasome accessory complex
XNR_RS25675,protein catabolic process
XNR_RS25675,external encapsulating structure
XNR_RS25675,protein-containing complex
XNR_RS25675,cellular response to stress
XNR_RS25675,cellular response to oxidative stress
XNR_RS25675,cellular response to reactive oxygen species
XNR_RS25675,cellular response to xenobiotic stimulus
XNR_RS25675,response to chemical
XNR_RS25675,response to xenobiotic stimulus
XNR_RS25675,identical protein binding
XNR_RS25675,macromolecule metabolic process
XNR_RS25675,protein unfolding
XNR_RS25675,modification-dependent macromolecule catabolic process
XNR_RS25675,cellular metabolic process
XNR_RS25675,primary metabolic process
XNR_RS25675,cellular catabolic process
XNR_RS25675,protein catabolic process
XNR_RS25675,obsolete cellular macromolecule metabolic process
XNR_RS25675,obsolete cellular macromolecule catabolic process
XNR_RS25675,protein metabolic process
XNR_RS25675,biological process involved in interspecies interaction between organisms
XNR_RS25675,obsolete intracellular part
XNR_RS25675,obsolete cell part
XNR_RS25675,protein-containing complex binding
XNR_RS25675,response to stimulus
XNR_RS25675,response to nitrosative stress
XNR_RS25675,proteolysis involved in protein catabolic process
XNR_RS25675,obsolete multi-organism process
XNR_RS25675,cellular response to stimulus
XNR_RS25675,proteasome binding
XNR_RS25675,cellular response to chemical stimulus
XNR_RS25675,cellular response to inorganic substance
XNR_RS25675,organic substance metabolic process
XNR_RS25675,response to nitric oxide
XNR_RS25675,cellular response to nitric oxide
XNR_RS25675,cell periphery
XNR_RS25675,response to bronchodilator
XNR_RS25675,modification-dependent protein binding
XNR_RS25675,ubiquitination-like modification-dependent protein binding
XNR_RS25675,organonitrogen compound metabolic process
XNR_RS25675,organonitrogen compound catabolic process
XNR_RS25675,organic substance catabolic process
XNR_RS25675,response to nitrogen compound
XNR_RS25675,cellular response to nitrogen compound
XNR_RS25675,response to oxygen-containing compound
XNR_RS25675,cellular response to oxygen-containing compound
XNR_RS25675,cellular response to reactive nitrogen species
XNR_RS25675,catalytic complex
XNR_RS25675,peptidase complex
XNR_RS25675,endopeptidase complex
XNR_RS25680,nucleotide binding
XNR_RS25680,molecular_function
XNR_RS25680,catalytic activity
XNR_RS25680,binding
XNR_RS25680,ATP binding
XNR_RS25680,protein modification process
XNR_RS25680,proteolysis
XNR_RS25680,nitrogen compound metabolic process
XNR_RS25680,obsolete drug binding
XNR_RS25680,biological_process
XNR_RS25680,metabolic process
XNR_RS25680,peptidase activity
XNR_RS25680,catabolic process
XNR_RS25680,macromolecule catabolic process
XNR_RS25680,cellular process
XNR_RS25680,proteasomal protein catabolic process
XNR_RS25680,hydrolase activity
XNR_RS25680,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
XNR_RS25680,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
XNR_RS25680,purine nucleotide binding
XNR_RS25680,peptidyl-amino acid modification
XNR_RS25680,peptidyl-lysine modification
XNR_RS25680,protein metabolic process
XNR_RS25680,modification-dependent protein catabolic process
XNR_RS25680,protein catabolic process
XNR_RS25680,adenyl nucleotide binding
XNR_RS25680,protein modification by small protein conjugation
XNR_RS25680,ribonucleotide binding
XNR_RS25680,purine ribonucleotide binding
XNR_RS25680,adenyl ribonucleotide binding
XNR_RS25680,purine ribonucleoside triphosphate binding
XNR_RS25680,small molecule binding
XNR_RS25680,protein modification process
XNR_RS25680,ion binding
XNR_RS25680,anion binding
XNR_RS25680,macromolecule metabolic process
XNR_RS25680,macromolecule modification
XNR_RS25680,modification-dependent macromolecule catabolic process
XNR_RS25680,cellular metabolic process
XNR_RS25680,primary metabolic process
XNR_RS25680,cellular catabolic process
XNR_RS25680,protein catabolic process
XNR_RS25680,obsolete cellular macromolecule metabolic process
XNR_RS25680,obsolete cellular macromolecule catabolic process
XNR_RS25680,protein metabolic process
XNR_RS25680,proteolysis involved in protein catabolic process
XNR_RS25680,protein pupylation
XNR_RS25680,protein modification by small protein conjugation or removal
XNR_RS25680,organic substance metabolic process
XNR_RS25680,organic cyclic compound binding
XNR_RS25680,carbohydrate derivative binding
XNR_RS25680,"catalytic activity, acting on a protein"
XNR_RS25680,nucleoside phosphate binding
XNR_RS25680,heterocyclic compound binding
XNR_RS25680,organonitrogen compound metabolic process
XNR_RS25680,organonitrogen compound catabolic process
XNR_RS25680,organic substance catabolic process
XNR_RS25685,molecular_function
XNR_RS25685,binding
XNR_RS25685,protein modification process
XNR_RS25685,proteolysis
XNR_RS25685,nitrogen compound metabolic process
XNR_RS25685,biological_process
XNR_RS25685,metabolic process
XNR_RS25685,catabolic process
XNR_RS25685,macromolecule catabolic process
XNR_RS25685,cellular process
XNR_RS25685,proteasomal protein catabolic process
XNR_RS25685,peptidyl-amino acid modification
XNR_RS25685,peptidyl-lysine modification
XNR_RS25685,protein metabolic process
XNR_RS25685,modification-dependent protein catabolic process
XNR_RS25685,protein catabolic process
XNR_RS25685,protein tag activity
XNR_RS25685,protein modification by small protein conjugation
XNR_RS25685,protein modification process
XNR_RS25685,growth
XNR_RS25685,macromolecule metabolic process
XNR_RS25685,macromolecule modification
XNR_RS25685,modification-dependent macromolecule catabolic process
XNR_RS25685,cellular metabolic process
XNR_RS25685,primary metabolic process
XNR_RS25685,cellular catabolic process
XNR_RS25685,protein catabolic process
XNR_RS25685,obsolete cellular macromolecule metabolic process
XNR_RS25685,obsolete cellular macromolecule catabolic process
XNR_RS25685,protein metabolic process
XNR_RS25685,protein-containing complex binding
XNR_RS25685,proteolysis involved in protein catabolic process
XNR_RS25685,protein pupylation
XNR_RS25685,proteasome binding
XNR_RS25685,protein modification by small protein conjugation or removal
XNR_RS25685,organic substance metabolic process
XNR_RS25685,organonitrogen compound metabolic process
XNR_RS25685,organonitrogen compound catabolic process
XNR_RS25685,organic substance catabolic process
XNR_RS25690,proteasome complex
XNR_RS25690,cellular_component
XNR_RS25690,intracellular anatomical structure
XNR_RS25690,obsolete cell
XNR_RS25690,proteasome core complex
XNR_RS25690,"proteasome core complex, beta-subunit complex"
XNR_RS25690,protein-containing complex
XNR_RS25690,obsolete intracellular part
XNR_RS25690,obsolete cell part
XNR_RS25690,catalytic complex
XNR_RS25690,peptidase complex
XNR_RS25690,endopeptidase complex
XNR_RS25695,proteasome complex
XNR_RS25695,molecular_function
XNR_RS25695,catalytic activity
XNR_RS25695,endopeptidase activity
XNR_RS25695,threonine-type endopeptidase activity
XNR_RS25695,cellular_component
XNR_RS25695,cell wall
XNR_RS25695,intracellular anatomical structure
XNR_RS25695,obsolete cell
XNR_RS25695,proteasome core complex
XNR_RS25695,plasma membrane
XNR_RS25695,proteolysis
XNR_RS25695,nitrogen compound metabolic process
XNR_RS25695,biological_process
XNR_RS25695,metabolic process
XNR_RS25695,peptidase activity
XNR_RS25695,catabolic process
XNR_RS25695,macromolecule catabolic process
XNR_RS25695,obsolete pathogenesis
XNR_RS25695,cellular process
XNR_RS25695,proteasomal protein catabolic process
XNR_RS25695,membrane
XNR_RS25695,hydrolase activity
XNR_RS25695,protein metabolic process
XNR_RS25695,"proteasome core complex, alpha-subunit complex"
XNR_RS25695,modification-dependent protein catabolic process
XNR_RS25695,protein catabolic process
XNR_RS25695,external encapsulating structure
XNR_RS25695,protein-containing complex
XNR_RS25695,growth
XNR_RS25695,macromolecule metabolic process
XNR_RS25695,modification-dependent macromolecule catabolic process
XNR_RS25695,cellular metabolic process
XNR_RS25695,primary metabolic process
XNR_RS25695,cellular catabolic process
XNR_RS25695,protein catabolic process
XNR_RS25695,obsolete cellular macromolecule metabolic process
XNR_RS25695,obsolete cellular macromolecule catabolic process
XNR_RS25695,protein metabolic process
XNR_RS25695,biological process involved in interspecies interaction between organisms
XNR_RS25695,obsolete intracellular part
XNR_RS25695,obsolete cell part
XNR_RS25695,proteolysis involved in protein catabolic process
XNR_RS25695,obsolete multi-organism process
XNR_RS25695,threonine-type peptidase activity
XNR_RS25695,peptidase activity
XNR_RS25695,organic substance metabolic process
XNR_RS25695,cell periphery
XNR_RS25695,"catalytic activity, acting on a protein"
XNR_RS25695,organonitrogen compound metabolic process
XNR_RS25695,organonitrogen compound catabolic process
XNR_RS25695,organic substance catabolic process
XNR_RS25695,catalytic complex
XNR_RS25695,peptidase complex
XNR_RS25695,endopeptidase complex
XNR_RS25700,
XNR_RS25705,
XNR_RS25710,nucleotide binding
XNR_RS25710,response to reactive oxygen species
XNR_RS25710,molecular_function
XNR_RS25710,catalytic activity
XNR_RS25710,binding
XNR_RS25710,ATP binding
XNR_RS25710,cellular_component
XNR_RS25710,cell wall
XNR_RS25710,obsolete cell
XNR_RS25710,plasma membrane
XNR_RS25710,protein modification process
XNR_RS25710,proteolysis
XNR_RS25710,nitrogen compound metabolic process
XNR_RS25710,response to stress
XNR_RS25710,response to oxidative stress
XNR_RS25710,obsolete drug binding
XNR_RS25710,biological_process
XNR_RS25710,metabolic process
XNR_RS25710,catabolic process
XNR_RS25710,macromolecule catabolic process
XNR_RS25710,obsolete pathogenesis
XNR_RS25710,cellular process
XNR_RS25710,response to inorganic substance
XNR_RS25710,proteasomal protein catabolic process
XNR_RS25710,membrane
XNR_RS25710,transferase activity
XNR_RS25710,ligase activity
XNR_RS25710,"ligase activity, forming carbon-nitrogen bonds"
XNR_RS25710,acid-amino acid ligase activity
XNR_RS25710,purine nucleotide binding
XNR_RS25710,peptidyl-amino acid modification
XNR_RS25710,peptidyl-lysine modification
XNR_RS25710,protein metabolic process
XNR_RS25710,ubiquitin-like protein transferase activity
XNR_RS25710,modification-dependent protein catabolic process
XNR_RS25710,protein catabolic process
XNR_RS25710,external encapsulating structure
XNR_RS25710,adenyl nucleotide binding
XNR_RS25710,protein modification by small protein conjugation
XNR_RS25710,ribonucleotide binding
XNR_RS25710,purine ribonucleotide binding
XNR_RS25710,adenyl ribonucleotide binding
XNR_RS25710,cellular response to stress
XNR_RS25710,cellular response to oxidative stress
XNR_RS25710,cellular response to reactive oxygen species
XNR_RS25710,purine ribonucleoside triphosphate binding
XNR_RS25710,cellular response to xenobiotic stimulus
XNR_RS25710,small molecule binding
XNR_RS25710,protein modification process
XNR_RS25710,response to chemical
XNR_RS25710,response to xenobiotic stimulus
XNR_RS25710,ion binding
XNR_RS25710,anion binding
XNR_RS25710,macromolecule metabolic process
XNR_RS25710,macromolecule modification
XNR_RS25710,modification-dependent macromolecule catabolic process
XNR_RS25710,cellular metabolic process
XNR_RS25710,primary metabolic process
XNR_RS25710,cellular catabolic process
XNR_RS25710,protein catabolic process
XNR_RS25710,obsolete cellular macromolecule metabolic process
XNR_RS25710,obsolete cellular macromolecule catabolic process
XNR_RS25710,protein metabolic process
XNR_RS25710,biological process involved in interspecies interaction between organisms
XNR_RS25710,obsolete cell part
XNR_RS25710,response to stimulus
XNR_RS25710,response to nitrosative stress
XNR_RS25710,proteolysis involved in protein catabolic process
XNR_RS25710,obsolete multi-organism process
XNR_RS25710,cellular response to stimulus
XNR_RS25710,protein pupylation
XNR_RS25710,protein modification by small protein conjugation or removal
XNR_RS25710,cellular response to chemical stimulus
XNR_RS25710,cellular response to inorganic substance
XNR_RS25710,organic substance metabolic process
XNR_RS25710,response to nitric oxide
XNR_RS25710,cellular response to nitric oxide
XNR_RS25710,cell periphery
XNR_RS25710,organic cyclic compound binding
XNR_RS25710,response to bronchodilator
XNR_RS25710,carbohydrate derivative binding
XNR_RS25710,"catalytic activity, acting on a protein"
XNR_RS25710,nucleoside phosphate binding
XNR_RS25710,heterocyclic compound binding
XNR_RS25710,organonitrogen compound metabolic process
XNR_RS25710,organonitrogen compound catabolic process
XNR_RS25710,organic substance catabolic process
XNR_RS25710,response to nitrogen compound
XNR_RS25710,cellular response to nitrogen compound
XNR_RS25710,response to oxygen-containing compound
XNR_RS25710,cellular response to oxygen-containing compound
XNR_RS25710,cellular response to reactive nitrogen species
XNR_RS25715,
XNR_RS25720,
XNR_RS25725,cellular_component
XNR_RS25725,cell wall
XNR_RS25725,obsolete cell
XNR_RS25725,plasma membrane
XNR_RS25725,membrane
XNR_RS25725,external encapsulating structure
XNR_RS25725,obsolete cell part
XNR_RS25725,cell periphery
XNR_RS25730,cellular_component
XNR_RS25730,cell wall
XNR_RS25730,obsolete cell
XNR_RS25730,external encapsulating structure
XNR_RS25730,obsolete cell part
XNR_RS25730,cell periphery
XNR_RS25735,
XNR_RS25740,
XNR_RS25745,
XNR_RS25750,
XNR_RS25755,molecular_function
XNR_RS25755,catalytic activity
XNR_RS25755,ATP-dependent diacylglycerol kinase activity
XNR_RS25755,cellular_component
XNR_RS25755,obsolete cell
XNR_RS25755,plasma membrane
XNR_RS25755,lipid metabolic process
XNR_RS25755,membrane lipid metabolic process
XNR_RS25755,glycolipid metabolic process
XNR_RS25755,phosphorus metabolic process
XNR_RS25755,phosphate-containing compound metabolic process
XNR_RS25755,biological_process
XNR_RS25755,metabolic process
XNR_RS25755,lipid biosynthetic process
XNR_RS25755,biosynthetic process
XNR_RS25755,glycolipid biosynthetic process
XNR_RS25755,cellular process
XNR_RS25755,membrane
XNR_RS25755,kinase activity
XNR_RS25755,phosphorylation
XNR_RS25755,transferase activity
XNR_RS25755,"transferase activity, transferring phosphorus-containing groups"
XNR_RS25755,"phosphotransferase activity, alcohol group as acceptor"
XNR_RS25755,cellular metabolic process
XNR_RS25755,primary metabolic process
XNR_RS25755,cellular biosynthetic process
XNR_RS25755,cellular lipid metabolic process
XNR_RS25755,obsolete cell part
XNR_RS25755,membrane lipid biosynthetic process
XNR_RS25755,organic substance metabolic process
XNR_RS25755,cell periphery
XNR_RS25755,carbohydrate derivative metabolic process
XNR_RS25755,carbohydrate derivative biosynthetic process
XNR_RS25755,organic substance biosynthetic process
XNR_RS25755,liposaccharide metabolic process
XNR_RS25760,molecular_function
XNR_RS25760,RNA helicase activity
XNR_RS25760,catalytic activity
XNR_RS25760,RNA helicase activity
XNR_RS25760,helicase activity
XNR_RS25760,cellular_component
XNR_RS25760,cell wall
XNR_RS25760,intracellular anatomical structure
XNR_RS25760,obsolete cell
XNR_RS25760,cytoplasm
XNR_RS25760,cytosol
XNR_RS25760,plasma membrane
XNR_RS25760,nucleobase-containing compound metabolic process
XNR_RS25760,RNA catabolic process
XNR_RS25760,cellular aromatic compound metabolic process
XNR_RS25760,nitrogen compound metabolic process
XNR_RS25760,helicase activity
XNR_RS25760,biological_process
XNR_RS25760,metabolic process
XNR_RS25760,"ATP-dependent activity, acting on RNA"
XNR_RS25760,catabolic process
XNR_RS25760,macromolecule catabolic process
XNR_RS25760,cellular process
XNR_RS25760,membrane
XNR_RS25760,RNA metabolic process
XNR_RS25760,pyrophosphatase activity
XNR_RS25760,hydrolase activity
XNR_RS25760,"hydrolase activity, acting on acid anhydrides"
XNR_RS25760,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
XNR_RS25760,ATP hydrolysis activity
XNR_RS25760,ribonucleoside triphosphate phosphatase activity
XNR_RS25760,aromatic compound catabolic process
XNR_RS25760,external encapsulating structure
XNR_RS25760,cellular nitrogen compound metabolic process
XNR_RS25760,nucleobase-containing compound catabolic process
XNR_RS25760,ATP hydrolysis activity
XNR_RS25760,macromolecule metabolic process
XNR_RS25760,cellular metabolic process
XNR_RS25760,primary metabolic process
XNR_RS25760,cellular catabolic process
XNR_RS25760,obsolete cellular macromolecule metabolic process
XNR_RS25760,obsolete cellular macromolecule catabolic process
XNR_RS25760,cellular nitrogen compound catabolic process
XNR_RS25760,obsolete intracellular part
XNR_RS25760,obsolete cytoplasmic part
XNR_RS25760,obsolete cell part
XNR_RS25760,heterocycle metabolic process
XNR_RS25760,heterocycle catabolic process
XNR_RS25760,obsolete purine NTP-dependent helicase activity
XNR_RS25760,organic substance metabolic process
XNR_RS25760,cell periphery
XNR_RS25760,nucleic acid metabolic process
XNR_RS25760,"catalytic activity, acting on RNA"
XNR_RS25760,organic cyclic compound metabolic process
XNR_RS25760,organic cyclic compound catabolic process
XNR_RS25760,organic substance catabolic process
XNR_RS25765,
XNR_RS25770,
XNR_RS25775,
XNR_RS25780,
XNR_RS25785,
XNR_RS25790,
XNR_RS25795,
XNR_RS25800,
XNR_RS25805,
XNR_RS25810,
XNR_RS25815,
XNR_RS25820,
XNR_RS25825,cellular_component
XNR_RS25825,cell wall
XNR_RS25825,obsolete cell
XNR_RS25825,external encapsulating structure
XNR_RS25825,obsolete cell part
XNR_RS25825,cell periphery
XNR_RS25830,
XNR_RS25835,
XNR_RS25840,
XNR_RS25845,
XNR_RS25850,
XNR_RS25855,
XNR_RS25860,
XNR_RS25865,
XNR_RS25870,
XNR_RS25875,
XNR_RS25880,
XNR_RS25885,
XNR_RS25890,
XNR_RS25895,
XNR_RS25900,
XNR_RS25905,
XNR_RS25910,
XNR_RS25915,
XNR_RS25920,molecular_function
XNR_RS25920,nucleic acid binding
XNR_RS25920,RNA binding
XNR_RS25920,translation initiation factor activity
XNR_RS25920,binding
XNR_RS25920,cellular_component
XNR_RS25920,intracellular anatomical structure
XNR_RS25920,obsolete cell
XNR_RS25920,cytoplasm
XNR_RS25920,cytosol
XNR_RS25920,plasma membrane
XNR_RS25920,translation
XNR_RS25920,translational initiation
XNR_RS25920,peptide metabolic process
XNR_RS25920,nitrogen compound metabolic process
XNR_RS25920,organelle organization
XNR_RS25920,"translation factor activity, RNA binding"
XNR_RS25920,biological_process
XNR_RS25920,metabolic process
XNR_RS25920,biosynthetic process
XNR_RS25920,macromolecule biosynthetic process
XNR_RS25920,cellular process
XNR_RS25920,gene expression
XNR_RS25920,membrane
XNR_RS25920,cellular component organization
XNR_RS25920,protein metabolic process
XNR_RS25920,cellular component disassembly
XNR_RS25920,ribosome disassembly
XNR_RS25920,protein-containing complex disassembly
XNR_RS25920,protein-RNA complex disassembly
XNR_RS25920,cellular nitrogen compound metabolic process
XNR_RS25920,obsolete cellular macromolecule biosynthetic process
XNR_RS25920,growth
XNR_RS25920,ribonucleoprotein complex binding
XNR_RS25920,ribosome binding
XNR_RS25920,peptide biosynthetic process
XNR_RS25920,macromolecule metabolic process
XNR_RS25920,amide metabolic process
XNR_RS25920,amide biosynthetic process
XNR_RS25920,protein-containing complex organization
XNR_RS25920,cellular metabolic process
XNR_RS25920,primary metabolic process
XNR_RS25920,cellular biosynthetic process
XNR_RS25920,obsolete cellular macromolecule metabolic process
XNR_RS25920,protein metabolic process
XNR_RS25920,cellular nitrogen compound biosynthetic process
XNR_RS25920,obsolete intracellular part
XNR_RS25920,obsolete cytoplasmic part
XNR_RS25920,obsolete cell part
XNR_RS25920,protein-containing complex binding
XNR_RS25920,organic substance metabolic process
XNR_RS25920,protein-RNA complex organization
XNR_RS25920,cellular component organization or biogenesis
XNR_RS25920,cell periphery
XNR_RS25920,organic cyclic compound binding
XNR_RS25920,heterocyclic compound binding
XNR_RS25920,organonitrogen compound metabolic process
XNR_RS25920,organonitrogen compound biosynthetic process
XNR_RS25920,organic substance biosynthetic process
XNR_RS25920,organelle disassembly
XNR_RS25925,molecular_function
XNR_RS25925,structural constituent of ribosome
XNR_RS25925,structural molecule activity
XNR_RS25925,cellular_component
XNR_RS25925,intracellular anatomical structure
XNR_RS25925,obsolete cell
XNR_RS25925,cytoplasm
XNR_RS25925,cytosol
XNR_RS25925,ribosome
XNR_RS25925,large ribosomal subunit
XNR_RS25925,cytosolic large ribosomal subunit
XNR_RS25925,cytosolic ribosome
XNR_RS25925,protein-containing complex
XNR_RS25925,organelle
XNR_RS25925,non-membrane-bounded organelle
XNR_RS25925,intracellular organelle
XNR_RS25925,intracellular non-membrane-bounded organelle
XNR_RS25925,ribosomal subunit
XNR_RS25925,obsolete organelle part
XNR_RS25925,obsolete intracellular part
XNR_RS25925,obsolete cytoplasmic part
XNR_RS25925,obsolete cytosolic part
XNR_RS25925,obsolete intracellular organelle part
XNR_RS25925,obsolete cell part
XNR_RS25925,ribonucleoprotein complex
XNR_RS25930,ribosomal large subunit assembly
XNR_RS25930,molecular_function
XNR_RS25930,structural constituent of ribosome
XNR_RS25930,structural molecule activity
XNR_RS25930,cellular_component
XNR_RS25930,intracellular anatomical structure
XNR_RS25930,obsolete cell
XNR_RS25930,cytoplasm
XNR_RS25930,cytosol
XNR_RS25930,ribosome
XNR_RS25930,plasma membrane
XNR_RS25930,organelle organization
XNR_RS25930,biological_process
XNR_RS25930,cellular process
XNR_RS25930,large ribosomal subunit
XNR_RS25930,membrane
XNR_RS25930,cellular component organization
XNR_RS25930,cellular component assembly
XNR_RS25930,ribonucleoprotein complex biogenesis
XNR_RS25930,protein-RNA complex assembly
XNR_RS25930,cytosolic large ribosomal subunit
XNR_RS25930,cytosolic ribosome
XNR_RS25930,protein-containing complex
XNR_RS25930,protein-containing complex assembly
XNR_RS25930,ribosome biogenesis
